Step,Mode,Time,Sx:0.5,Sy:0.5
2,1,0.43,78.88893026,4.019704884
2,1,0.44,79.00348135,4.091626393
2,1,0.45,79.11803244,4.162567902
2,1,0.46,79.23258353,4.232529411
2,1,0.47,79.34713461,4.30151092
2,1,0.48,79.4616857,4.369512429
2,1,0.49,79.57623679,4.436533938
2,1,0.5,79.69078788,4.502575447
2,1,0.51,79.80533897,4.567636956
2,1,0.52,79.91989006,4.631718465
2,1,0.53,80.03444114,4.694819974
2,1,0.54,80.14899223,4.756941483
2,1,0.55,80.26354332,4.818082992
2,1,0.56,80.37809441,4.8782445
2,1,0.57,80.4926455,4.937426009
2,1,0.58,80.60719658,4.995627518
2,1,0.59,80.72174767,5.052849027
2,1,0.6,80.83629876,5.109090536
2,1,0.61,80.95084985,5.164352045
2,1,0.62,81.06540094,5.218633554
2,1,0.63,81.17995203,5.271935063
2,1,0.64,81.29450311,5.324256572
2,1,0.65,81.4090542,5.375598081
2,1,0.66,81.52360529,5.42595959
2,1,0.67,81.63815638,5.475341099
2,1,0.68,81.75270747,5.523742608
2,1,0.69,81.86725855,5.571164117
2,1,0.7,81.98180964,5.617605626
2,1,0.71,82.09636073,5.663067135
2,1,0.72,82.21091182,5.707548643
2,1,0.73,82.32546291,5.751050152
2,1,0.74,82.440014,5.793571661
2,1,0.75,82.55456508,5.83511317
2,1,0.76,82.66911617,5.875674679
2,1,0.77,82.78366726,5.915256188
2,1,0.78,82.89821835,5.953857697
2,1,0.79,83.01276944,5.991479206
2,1,0.8,83.12732052,6.028120715
2,1,0.81,83.24187161,6.063782224
2,1,0.82,83.3564227,6.098463733
2,1,0.83,83.47097379,6.132165242
2,1,0.84,83.58552488,6.164886751
2,1,0.85,83.70007596,6.19662826
2,1,0.86,83.81462705,6.227389769
2,1,0.87,83.92917814,6.257171278
2,1,0.88,84.04372923,6.285972786
2,1,0.89,84.15828032,6.313794295
2,1,0.9,84.27283141,6.340635804
2,1,0.91,84.38738249,6.366497313
2,1,0.92,84.50193358,6.391378822
2,1,0.93,84.61648467,6.415280331
2,1,0.94,84.73103576,6.43820184
2,1,0.95,84.84558685,6.460143349
2,1,0.96,84.96013793,6.481104858
2,1,0.97,85.07468902,6.501086367
2,1,0.98,85.18924011,6.520087876
2,1,0.99,85.3037912,6.538109385
2,1,1,85.41834229,6.555150894
2,1,1.01,85.53289338,6.571212403
2,1,1.02,85.64744446,6.586293912
2,1,1.03,85.76199555,6.600395421
2,1,1.04,85.87654664,6.613516929
2,1,1.05,85.99109773,6.625658438
2,1,1.06,86.10564882,6.636819947
2,1,1.07,86.2201999,6.647001456
2,1,1.08,86.33475099,6.656202965
2,1,1.09,86.44930208,6.664424474
2,1,1.1,86.56385317,6.671665983
2,1,1.11,86.67840426,6.677927492
2,1,1.12,86.79295535,6.683209001
2,1,1.13,86.90750643,6.68751051
2,1,1.14,87.02205752,6.690832019
2,1,1.15,87.13660861,6.693173528
2,1,1.16,87.2511597,6.694535037
2,1,1.17,87.36571079,6.694916546
2,1,1.18,87.48026187,6.694318055
2,1,1.19,87.59481296,6.692739564
2,1,1.2,87.70936405,6.690181072
2,1,1.21,87.82391514,6.686642581
2,1,1.22,87.93846623,6.68212409
2,1,1.23,88.05301732,6.676625599
2,1,1.24,88.1675684,6.670147108
2,1,1.25,88.28211949,6.662688617
2,1,1.26,88.39667058,6.654250126
2,1,1.27,88.51122167,6.644831635
2,1,1.28,88.62577276,6.634433144
2,1,1.29,88.74032384,6.623054653
2,1,1.3,88.85487493,6.610696162
2,1,1.31,88.96942602,6.597357671
2,1,1.32,89.08397711,6.58303918
2,1,1.33,89.1985282,6.567740689
2,1,1.34,89.31307929,6.551462198
2,1,1.35,89.42763037,6.534203707
2,1,1.36,89.54218146,6.515965215
2,1,1.37,89.65673255,6.496746724
2,1,1.38,89.77128364,6.476548233
2,1,1.39,89.88583473,6.455369742
2,1,1.4,90.00038581,6.433211251
2,1,1.41,90.1149369,6.41007276
2,1,1.42,90.22948799,6.385954269
2,1,1.43,90.34403908,6.360855778
2,1,1.44,90.45859017,6.334777287
2,1,1.45,90.57314125,6.307718796
2,1,1.46,90.68769234,6.279680305
2,1,1.47,90.80224343,6.250661814
2,1,1.48,90.91679452,6.220663323
2,1,1.49,91.03134561,6.189684832
2,1,1.5,91.1458967,6.157726341
2,1,1.51,91.26044778,6.12478785
2,1,1.52,91.37499887,6.090869358
2,1,1.53,91.48954996,6.055970867
2,1,1.54,91.60410105,6.020092376
2,1,1.55,91.71865214,5.983233885
2,1,1.56,91.83320322,5.945395394
2,1,1.57,91.94775431,5.906576903
2,1,1.58,92.0623054,5.866778412
2,1,1.59,92.17685649,5.825999921
2,1,1.6,92.29140758,5.78424143
2,1,1.61,92.40595867,5.741502939
2,1,1.62,92.52050975,5.697784448
2,1,1.63,92.63506084,5.653085957
2,1,1.64,92.74961193,5.607407466
2,1,1.65,92.86416302,5.560748975
2,1,1.66,92.97871411,5.513110484
2,1,1.67,93.09326519,5.464491993
2,1,1.68,93.20781628,5.414893501
2,1,1.69,93.32236737,5.36431501
2,1,1.7,93.43691846,5.312756519
2,1,1.71,93.55146955,5.260218028
2,1,1.72,93.66602064,5.206699537
2,1,1.73,93.78057172,5.152201046
2,1,1.74,93.89512281,5.096722555
2,1,1.75,94.0096739,5.040264064
2,1,1.76,94.12422499,4.982825573
2,1,1.77,94.23877608,4.924407082
2,1,1.78,94.35332716,4.865008591
2,1,1.79,94.46787825,4.8046301
2,1,1.8,94.58242934,4.743271609
2,1,1.81,94.69698043,4.680933118
2,1,1.82,94.81153152,4.617614627
2,1,1.83,94.92608261,4.553316136
2,1,1.84,95.04063369,4.488037644
2,1,1.85,95.15518478,4.421779153
2,1,1.86,95.26973587,4.354540662
2,1,1.87,95.38428696,4.286322171
2,1,1.88,95.49883805,4.21712368
2,1,1.89,95.61338913,4.146945189
2,1,1.9,95.72794022,4.075786698
2,1,1.91,95.84249131,4.003648207
2,1,1.92,95.9570424,3.930529716
2,1,1.93,96.07159349,3.856431225
2,1,1.94,96.18614458,3.781352734
2,1,1.95,96.30069566,3.705294243
2,1,1.96,96.41524675,3.628255752
2,1,1.97,96.52979784,3.550237261
2,1,1.98,96.64434893,3.47123877
2,1,1.99,96.75890002,3.391260279
2,1,2,96.8734511,3.310301787
2,1,2.01,96.98800219,3.228363296
2,1,2.02,97.10255328,3.145444805
2,1,2.03,97.21710437,3.061546314
2,1,2.04,97.33165546,2.976667823
2,1,2.05,97.44620654,2.890809332
2,1,2.06,97.56075763,2.803970841
2,1,2.07,97.67530872,2.71615235
2,1,2.08,97.78985981,2.627353859
2,1,2.09,97.9044109,2.537575368
2,1,2.1,98.01896199,2.446816877
2,1,2.11,98.13351307,2.355078386
2,1,2.12,98.24806416,2.262359895
2,1,2.13,98.36261525,2.168661404
2,1,2.14,98.47716634,2.073982913
2,1,2.15,98.59171743,1.978324422
2,1,2.16,98.70626851,1.88168593
2,1,2.17,98.8208196,1.784067439
2,1,2.18,98.93537069,1.685468948
2,1,2.19,99.04992178,1.585890457
2,1,2.2,99.16447287,1.485331966
2,1,2.21,99.27902396,1.383793475
2,1,2.22,99.39357504,1.281274984
2,1,2.23,99.50812613,1.177776493
2,1,2.24,99.62267722,1.073298002
2,1,2.25,99.73722831,0.967839511
2,1,2.26,99.8517794,0.86140102
2,1,2.27,99.96633048,0.753982529
2,1,2.28,100.0808816,0.645584038
2,1,2.29,100.1954327,0.536205547
2,1,2.3,100.3099837,0.425847056
2,1,2.31,100.4245348,0.314508565
2,1,2.32,100.5390859,0.202190073
2,1,2.33,100.653637,0.088891582
2,1,2.34,100.7681881,-0.025386909
3,1,0,100.7681881,0
3,1,0.01,100.8712841,0.102606358
3,1,0.02,100.9743801,0.204232716
3,1,0.03,101.077476,0.304879074
3,1,0.04,101.180572,0.404545432
3,1,0.05,101.283668,0.50323179
3,1,0.06,101.386764,0.600938148
3,1,0.07,101.48986,0.697664506
3,1,0.08,101.5929559,0.793410864
3,1,0.09,101.6960519,0.888177222
3,1,0.1,101.7991479,0.98196358
3,1,0.11,101.9022439,1.074769938
3,1,0.12,102.0053399,1.166596297
3,1,0.13,102.1084358,1.257442655
3,1,0.14,102.2115318,1.347309013
3,1,0.15,102.3146278,1.436195371
3,1,0.16,102.4177238,1.524101729
3,1,0.17,102.5208198,1.611028087
3,1,0.18,102.6239157,1.696974445
3,1,0.19,102.7270117,1.781940803
3,1,0.2,102.8301077,1.865927161
3,1,0.21,102.9332037,1.948933519
3,1,0.22,103.0362996,2.030959877
3,1,0.23,103.1393956,2.112006235
3,1,0.24,103.2424916,2.192072593
3,1,0.25,103.3455876,2.271158951
3,1,0.26,103.4486836,2.349265309
3,1,0.27,103.5517795,2.426391667
3,1,0.28,103.6548755,2.502538025
3,1,0.29,103.7579715,2.577704383
3,1,0.3,103.8610675,2.651890741
3,1,0.31,103.9641635,2.725097099
3,1,0.32,104.0672594,2.797323457
3,1,0.33,104.1703554,2.868569815
3,1,0.34,104.2734514,2.938836173
3,1,0.35,104.3765474,3.008122532
3,1,0.36,104.4796434,3.07642889
3,1,0.37,104.5827393,3.143755248
3,1,0.38,104.6858353,3.210101606
3,1,0.39,104.7889313,3.275467964
3,1,0.4,104.8920273,3.339854322
3,1,0.41,104.9951233,3.40326068
3,1,0.42,105.0982192,3.465687038
3,1,0.43,105.2013152,3.527133396
3,1,0.44,105.3044112,3.587599754
3,1,0.45,105.4075072,3.647086112
3,1,0.46,105.5106032,3.70559247
3,1,0.47,105.6136991,3.763118828
3,1,0.48,105.7167951,3.819665186
3,1,0.49,105.8198911,3.875231544
3,1,0.5,105.9229871,3.929817902
3,1,0.51,106.026083,3.98342426
3,1,0.52,106.129179,4.036050618
3,1,0.53,106.232275,4.087696976
3,1,0.54,106.335371,4.138363334
3,1,0.55,106.438467,4.188049692
3,1,0.56,106.5415629,4.23675605
3,1,0.57,106.6446589,4.284482408
3,1,0.58,106.7477549,4.331228767
3,1,0.59,106.8508509,4.376995125
3,1,0.6,106.9539469,4.421781483
3,1,0.61,107.0570428,4.465587841
3,1,0.62,107.1601388,4.508414199
3,1,0.63,107.2632348,4.550260557
3,1,0.64,107.3663308,4.591126915
3,1,0.65,107.4694268,4.631013273
3,1,0.66,107.5725227,4.669919631
3,1,0.67,107.6756187,4.707845989
3,1,0.68,107.7787147,4.744792347
3,1,0.69,107.8818107,4.780758705
3,1,0.7,107.9849067,4.815745063
3,1,0.71,108.0880026,4.849751421
3,1,0.72,108.1910986,4.882777779
3,1,0.73,108.2941946,4.914824137
3,1,0.74,108.3972906,4.945890495
3,1,0.75,108.5003866,4.975976853
3,1,0.76,108.6034825,5.005083211
3,1,0.77,108.7065785,5.033209569
3,1,0.78,108.8096745,5.060355927
3,1,0.79,108.9127705,5.086522285
3,1,0.8,109.0158664,5.111708643
3,1,0.81,109.1189624,5.135915002
3,1,0.82,109.2220584,5.15914136
3,1,0.83,109.3251544,5.181387718
3,1,0.84,109.4282504,5.202654076
3,1,0.85,109.5313463,5.222940434
3,1,0.86,109.6344423,5.242246792
3,1,0.87,109.7375383,5.26057315
3,1,0.88,109.8406343,5.277919508
3,1,0.89,109.9437303,5.294285866
3,1,0.9,110.0468262,5.309672224
3,1,0.91,110.1499222,5.324078582
3,1,0.92,110.2530182,5.33750494
3,1,0.93,110.3561142,5.349951298
3,1,0.94,110.4592102,5.361417656
3,1,0.95,110.5623061,5.371904014
3,1,0.96,110.6654021,5.381410372
3,1,0.97,110.7684981,5.38993673
3,1,0.98,110.8715941,5.397483088
3,1,0.99,110.9746901,5.404049446
3,1,1,111.077786,5.409635804
3,1,1.01,111.180882,5.414242162
3,1,1.02,111.283978,5.41786852
3,1,1.03,111.387074,5.420514878
3,1,1.04,111.49017,5.422181237
3,1,1.05,111.5932659,5.422867595
3,1,1.06,111.6963619,5.422573953
3,1,1.07,111.7994579,5.421300311
3,1,1.08,111.9025539,5.419046669
3,1,1.09,112.0056499,5.415813027
3,1,1.1,112.1087458,5.411599385
3,1,1.11,112.2118418,5.406405743
3,1,1.12,112.3149378,5.400232101
3,1,1.13,112.4180338,5.393078459
3,1,1.14,112.5211297,5.384944817
3,1,1.15,112.6242257,5.375831175
3,1,1.16,112.7273217,5.365737533
3,1,1.17,112.8304177,5.354663891
3,1,1.18,112.9335137,5.342610249
3,1,1.19,113.0366096,5.329576607
3,1,1.2,113.1397056,5.315562965
3,1,1.21,113.2428016,5.300569323
3,1,1.22,113.3458976,5.284595681
3,1,1.23,113.4489936,5.267642039
3,1,1.24,113.5520895,5.249708397
3,1,1.25,113.6551855,5.230794755
3,1,1.26,113.7582815,5.210901113
3,1,1.27,113.8613775,5.190027472
3,1,1.28,113.9644735,5.16817383
3,1,1.29,114.0675694,5.145340188
3,1,1.3,114.1706654,5.121526546
3,1,1.31,114.2737614,5.096732904
3,1,1.32,114.3768574,5.070959262
3,1,1.33,114.4799534,5.04420562
3,1,1.34,114.5830493,5.016471978
3,1,1.35,114.6861453,4.987758336
3,1,1.36,114.7892413,4.958064694
3,1,1.37,114.8923373,4.927391052
3,1,1.38,114.9954333,4.89573741
3,1,1.39,115.0985292,4.863103768
3,1,1.4,115.2016252,4.829490126
3,1,1.41,115.3047212,4.794896484
3,1,1.42,115.4078172,4.759322842
3,1,1.43,115.5109131,4.7227692
3,1,1.44,115.6140091,4.685235558
3,1,1.45,115.7171051,4.646721916
3,1,1.46,115.8202011,4.607228274
3,1,1.47,115.9232971,4.566754632
3,1,1.48,116.026393,4.52530099
3,1,1.49,116.129489,4.482867348
3,1,1.5,116.232585,4.439453707
3,1,1.51,116.335681,4.395060065
3,1,1.52,116.438777,4.349686423
3,1,1.53,116.5418729,4.303332781
3,1,1.54,116.6449689,4.255999139
3,1,1.55,116.7480649,4.207685497
3,1,1.56,116.8511609,4.158391855
3,1,1.57,116.9542569,4.108118213
3,1,1.58,117.0573528,4.056864571
3,1,1.59,117.1604488,4.004630929
3,1,1.6,117.2635448,3.951417287
3,1,1.61,117.3666408,3.897223645
3,1,1.62,117.4697368,3.842050003
3,1,1.63,117.5728327,3.785896361
3,1,1.64,117.6759287,3.728762719
3,1,1.65,117.7790247,3.670649077
3,1,1.66,117.8821207,3.611555435
3,1,1.67,117.9852167,3.551481793
3,1,1.68,118.0883126,3.490428151
3,1,1.69,118.1914086,3.428394509
3,1,1.7,118.2945046,3.365380867
3,1,1.71,118.3976006,3.301387225
3,1,1.72,118.5006965,3.236413583
3,1,1.73,118.6037925,3.170459942
3,1,1.74,118.7068885,3.1035263
3,1,1.75,118.8099845,3.035612658
3,1,1.76,118.9130805,2.966719016
3,1,1.77,119.0161764,2.896845374
3,1,1.78,119.1192724,2.825991732
3,1,1.79,119.2223684,2.75415809
3,1,1.8,119.3254644,2.681344448
3,1,1.81,119.4285604,2.607550806
3,1,1.82,119.5316563,2.532777164
3,1,1.83,119.6347523,2.457023522
3,1,1.84,119.7378483,2.38028988
3,1,1.85,119.8409443,2.302576238
3,1,1.86,119.9440403,2.223882596
3,1,1.87,120.0471362,2.144208954
3,1,1.88,120.1502322,2.063555312
3,1,1.89,120.2533282,1.98192167
3,1,1.9,120.3564242,1.899308028
3,1,1.91,120.4595202,1.815714386
3,1,1.92,120.5626161,1.731140744
3,1,1.93,120.6657121,1.645587102
3,1,1.94,120.7688081,1.55905346
3,1,1.95,120.8719041,1.471539818
3,1,1.96,120.9750001,1.383046177
3,1,1.97,121.078096,1.293572535
3,1,1.98,121.181192,1.203118893
3,1,1.99,121.284288,1.111685251
3,1,2,121.387384,1.019271609
3,1,2.01,121.49048,0.925877967
3,1,2.02,121.5935759,0.831504325
3,1,2.03,121.6966719,0.736150683
3,1,2.04,121.7997679,0.639817041
3,1,2.05,121.9028639,0.542503399
3,1,2.06,122.0059598,0.444209757
3,1,2.07,122.1090558,0.344936115
3,1,2.08,122.2121518,0.244682473
3,1,2.09,122.3152478,0.143448831
3,1,2.1,122.4183438,0.041235189
3,1,2.11,122.5214397,-0.061958453
4,1,0,122.5214397,0
4,1,0.01,122.6142261,0.092296722
4,1,0.02,122.7070125,0.183613444
4,1,0.03,122.7997989,0.273950167
4,1,0.04,122.8925853,0.363306889
4,1,0.05,122.9853717,0.451683611
4,1,0.06,123.078158,0.539080333
4,1,0.07,123.1709444,0.625497056
4,1,0.08,123.2637308,0.710933778
4,1,0.09,123.3565172,0.7953905
4,1,0.1,123.4493036,0.878867222
4,1,0.11,123.5420899,0.961363945
4,1,0.12,123.6348763,1.042880667
4,1,0.13,123.7276627,1.123417389
4,1,0.14,123.8204491,1.202974111
4,1,0.15,123.9132355,1.281550834
4,1,0.16,124.0060218,1.359147556
4,1,0.17,124.0988082,1.435764278
4,1,0.18,124.1915946,1.511401
4,1,0.19,124.284381,1.586057723
4,1,0.2,124.3771674,1.659734445
4,1,0.21,124.4699538,1.732431167
4,1,0.22,124.5627401,1.804147889
4,1,0.23,124.6555265,1.874884612
4,1,0.24,124.7483129,1.944641334
4,1,0.25,124.8410993,2.013418056
4,1,0.26,124.9338857,2.081214778
4,1,0.27,125.026672,2.1480315
4,1,0.28,125.1194584,2.213868223
4,1,0.29,125.2122448,2.278724945
4,1,0.3,125.3050312,2.342601667
4,1,0.31,125.3978176,2.405498389
4,1,0.32,125.4906039,2.467415112
4,1,0.33,125.5833903,2.528351834
4,1,0.34,125.6761767,2.588308556
4,1,0.35,125.7689631,2.647285278
4,1,0.36,125.8617495,2.705282001
4,1,0.37,125.9545359,2.762298723
4,1,0.38,126.0473222,2.818335445
4,1,0.39,126.1401086,2.873392167
4,1,0.4,126.232895,2.92746889
4,1,0.41,126.3256814,2.980565612
4,1,0.42,126.4184678,3.032682334
4,1,0.43,126.5112541,3.083819056
4,1,0.44,126.6040405,3.133975779
4,1,0.45,126.6968269,3.183152501
4,1,0.46,126.7896133,3.231349223
4,1,0.47,126.8823997,3.278565945
4,1,0.48,126.9751861,3.324802667
4,1,0.49,127.0679724,3.37005939
4,1,0.5,127.1607588,3.414336112
4,1,0.51,127.2535452,3.457632834
4,1,0.52,127.3463316,3.499949556
4,1,0.53,127.439118,3.541286279
4,1,0.54,127.5319043,3.581643001
4,1,0.55,127.6246907,3.621019723
4,1,0.56,127.7174771,3.659416445
4,1,0.57,127.8102635,3.696833168
4,1,0.58,127.9030499,3.73326989
4,1,0.59,127.9958362,3.768726612
4,1,0.6,128.0886226,3.803203334
4,1,0.61,128.181409,3.836700057
4,1,0.62,128.2741954,3.869216779
4,1,0.63,128.3669818,3.900753501
4,1,0.64,128.4597682,3.931310223
4,1,0.65,128.5525545,3.960886946
4,1,0.66,128.6453409,3.989483668
4,1,0.67,128.7381273,4.01710039
4,1,0.68,128.8309137,4.043737112
4,1,0.69,128.9237001,4.069393835
4,1,0.7,129.0164864,4.094070557
4,1,0.71,129.1092728,4.117767279
4,1,0.72,129.2020592,4.140484001
4,1,0.73,129.2948456,4.162220723
4,1,0.74,129.387632,4.182977446
4,1,0.75,129.4804184,4.202754168
4,1,0.76,129.5732047,4.22155089
4,1,0.77,129.6659911,4.239367612
4,1,0.78,129.7587775,4.256204335
4,1,0.79,129.8515639,4.272061057
4,1,0.8,129.9443503,4.286937779
4,1,0.81,130.0371366,4.300834501
4,1,0.82,130.129923,4.313751224
4,1,0.83,130.2227094,4.325687946
4,1,0.84,130.3154958,4.336644668
4,1,0.85,130.4082822,4.34662139
4,1,0.86,130.5010685,4.355618113
4,1,0.87,130.5938549,4.363634835
4,1,0.88,130.6866413,4.370671557
4,1,0.89,130.7794277,4.376728279
4,1,0.9,130.8722141,4.381805002
4,1,0.91,130.9650005,4.385901724
4,1,0.92,131.0577868,4.389018446
4,1,0.93,131.1505732,4.391155168
4,1,0.94,131.2433596,4.39231189
4,1,0.95,131.336146,4.392488613
4,1,0.96,131.4289324,4.391685335
4,1,0.97,131.5217187,4.389902057
4,1,0.98,131.6145051,4.387138779
4,1,0.99,131.7072915,4.383395502
4,1,1,131.8000779,4.378672224
4,1,1.01,131.8928643,4.372968946
4,1,1.02,131.9856506,4.366285668
4,1,1.03,132.078437,4.358622391
4,1,1.04,132.1712234,4.349979113
4,1,1.05,132.2640098,4.340355835
4,1,1.06,132.3567962,4.329752557
4,1,1.07,132.4495826,4.31816928
4,1,1.08,132.5423689,4.305606002
4,1,1.09,132.6351553,4.292062724
4,1,1.1,132.7279417,4.277539446
4,1,1.11,132.8207281,4.262036169
4,1,1.12,132.9135145,4.245552891
4,1,1.13,133.0063008,4.228089613
4,1,1.14,133.0990872,4.209646335
4,1,1.15,133.1918736,4.190223058
4,1,1.16,133.28466,4.16981978
4,1,1.17,133.3774464,4.148436502
4,1,1.18,133.4702328,4.126073224
4,1,1.19,133.5630191,4.102729946
4,1,1.2,133.6558055,4.078406669
4,1,1.21,133.7485919,4.053103391
4,1,1.22,133.8413783,4.026820113
4,1,1.23,133.9341647,3.999556835
4,1,1.24,134.026951,3.971313558
4,1,1.25,134.1197374,3.94209028
4,1,1.26,134.2125238,3.911887002
4,1,1.27,134.3053102,3.880703724
4,1,1.28,134.3980966,3.848540447
4,1,1.29,134.4908829,3.815397169
4,1,1.3,134.5836693,3.781273891
4,1,1.31,134.6764557,3.746170613
4,1,1.32,134.7692421,3.710087336
4,1,1.33,134.8620285,3.673024058
4,1,1.34,134.9548149,3.63498078
4,1,1.35,135.0476012,3.595957502
4,1,1.36,135.1403876,3.555954225
4,1,1.37,135.233174,3.514970947
4,1,1.38,135.3259604,3.473007669
4,1,1.39,135.4187468,3.430064391
4,1,1.4,135.5115331,3.386141113
4,1,1.41,135.6043195,3.341237836
4,1,1.42,135.6971059,3.295354558
4,1,1.43,135.7898923,3.24849128
4,1,1.44,135.8826787,3.200648002
4,1,1.45,135.975465,3.151824725
4,1,1.46,136.0682514,3.102021447
4,1,1.47,136.1610378,3.051238169
4,1,1.48,136.2538242,2.999474891
4,1,1.49,136.3466106,2.946731614
4,1,1.5,136.439397,2.893008336
4,1,1.51,136.5321833,2.838305058
4,1,1.52,136.6249697,2.78262178
4,1,1.53,136.7177561,2.725958503
4,1,1.54,136.8105425,2.668315225
4,1,1.55,136.9033289,2.609691947
4,1,1.56,136.9961152,2.550088669
4,1,1.57,137.0889016,2.489505392
4,1,1.58,137.181688,2.427942114
4,1,1.59,137.2744744,2.365398836
4,1,1.6,137.3672608,2.301875558
4,1,1.61,137.4600472,2.237372281
4,1,1.62,137.5528335,2.171889003
4,1,1.63,137.6456199,2.105425725
4,1,1.64,137.7384063,2.037982447
4,1,1.65,137.8311927,1.969559169
4,1,1.66,137.9239791,1.900155892
4,1,1.67,138.0167654,1.829772614
4,1,1.68,138.1095518,1.758409336
4,1,1.69,138.2023382,1.686066058
4,1,1.7,138.2951246,1.612742781
4,1,1.71,138.387911,1.538439503
4,1,1.72,138.4806973,1.463156225
4,1,1.73,138.5734837,1.386892947
4,1,1.74,138.6662701,1.30964967
4,1,1.75,138.7590565,1.231426392
4,1,1.76,138.8518429,1.152223114
4,1,1.77,138.9446293,1.072039836
4,1,1.78,139.0374156,0.990876559
4,1,1.79,139.130202,0.908733281
4,1,1.8,139.2229884,0.825610003
4,1,1.81,139.3157748,0.741506725
4,1,1.82,139.4085612,0.656423448
4,1,1.83,139.5013475,0.57036017
4,1,1.84,139.5941339,0.483316892
4,1,1.85,139.6869203,0.395293614
4,1,1.86,139.7797067,0.306290336
4,1,1.87,139.8724931,0.216307059
4,1,1.88,139.9652795,0.125343781
4,1,1.89,140.0580658,0.033400503
4,1,1.9,140.1508522,-0.059522775
